Date	 (R1) Open 	 (R1) High 	 (R1) Low 	 (R1) Close 
2013-05-30 10:00:00	447.74	447.98	446.21	446.38
2013-05-30 09:50:00	445.32	447.85	445.30	447.65
2013-05-30 09:40:00	445.96	446.16	444.51	445.27
2013-05-30 09:30:00	445.65	447.59	445.02	445.9315
2013-05-29 15:50:00	446.81	446.845	444.91	444.95
2013-05-29 15:40:00	446.63	446.89	446.22	446.50
2013-05-29 15:30:00	447.27	447.40	446.41	446.5271
2013-05-29 15:20:00	446.68	447.368	446.27	447.22
2013-05-29 15:10:00	446.18	446.75	445.87	446.70
2013-05-29 15:00:00	445.98	446.35	445.36	446.22
2013-05-29 14:50:00	446.82	447.02	445.91	445.91
2013-05-29 14:40:00	447.33	447.45	446.67	446.82
2013-05-29 14:30:00	446.81	447.50	446.69	447.40
2013-05-29 14:20:00	446.82	447.31	446.34	446.76
2013-05-29 14:10:00	445.839	447.10	445.632	446.77
2013-05-29 14:00:00	445.569	446.00	445.21	445.70
2013-05-29 13:50:00	445.66	446.00	445.351	445.45
2013-05-29 13:40:00	445.27	445.89	444.90	445.74
2013-05-29 13:30:00	445.15	445.36	444.70	445.327
2013-05-29 13:20:00	443.99	445.21	443.69	445.21
2013-05-29 13:10:00	443.69	444.00	443.22	443.92
2013-05-29 13:00:00	443.83	444.17	443.47	443.61
2013-05-29 12:50:00	443.10	443.90	443.00	443.83
2013-05-29 12:40:00	443.40	443.46	442.90	443.23
2013-05-29 12:30:00	443.265	443.45	442.86	443.40
2013-05-29 12:20:00	443.22	443.39	442.55	443.27
2013-05-29 12:10:00	442.55	443.50	442.30	443.25
2013-05-29 12:00:00	443.65	444.00	442.51	442.67
2013-05-29 11:50:00	443.57	443.85	443.28	443.46
2013-05-29 11:40:00	443.395	443.60	442.66	443.576
2013-05-29 11:30:00	443.09	443.65	442.60	443.35
2013-05-29 11:20:00	443.62	443.80	442.77	443.03
2013-05-29 11:10:00	442.98	444.27	442.89	443.62
2013-05-29 11:00:00	443.50	443.735	442.522	442.95
2013-05-29 10:50:00	442.93	443.85	442.75	443.55
2013-05-29 10:40:00	443.72	443.99	442.16	443.00
2013-05-29 10:30:00	444.889	445.15	443.30	443.82
2013-05-29 10:20:00	446.14	446.28	444.38	444.88
2013-05-29 10:10:00	445.13	446.33	444.8701	446.1925
2013-05-29 10:00:00	444.96	446.20	444.26	445.13
2013-05-29 09:50:00	443.90	445.62	443.51	444.95
2013-05-29 09:40:00	443.90	444.39	442.80	443.90
2013-05-29 09:30:00	440.00	445.00	439.40	443.89
2013-05-28 15:50:00	442.25	442.26	441.09	441.44
2013-05-28 15:40:00	442.59	443.12	441.85	442.25
2013-05-28 15:30:00	442.94	443.18	442.43	442.56
2013-05-28 15:20:00	443.33	443.69	442.68	442.914
2013-05-28 15:10:00	443.22	443.40	442.65	443.31
2013-05-28 15:00:00	442.84	443.50	442.25	443.22
2013-05-28 14:50:00	442.25	443.00	442.25	442.74
2013-05-28 14:40:00	441.65	442.38	441.3416	442.29
2013-05-28 14:30:00	442.30	442.49	441.361	441.53
2013-05-28 14:20:00	442.30	442.93	441.90	442.32
2013-05-28 14:10:00	442.01	442.50	441.70	442.31
2013-05-28 14:00:00	441.62	442.25	441.32	442.1299
2013-05-28 13:50:00	442.251	442.94	441.59	441.62
2013-05-28 13:40:00	441.60	442.38	440.85	442.32
2013-05-28 13:30:00	441.28	442.00	440.85	441.67
2013-05-28 13:20:00	442.11	442.11	440.92	441.27
2013-05-28 13:10:00	442.259	442.48	441.60	442.12
2013-05-28 13:00:00	442.639	443.20	442.00	442.28
2013-05-28 12:50:00	442.81	442.85	441.88	442.63
2013-05-28 12:40:00	442.94	443.19	442.31	442.87
2013-05-28 12:30:00	443.96	443.96	442.66	442.92
2013-05-28 12:20:00	443.96	444.07	443.65	443.91
2013-05-28 12:10:00	444.40	444.40	443.75	443.98
2013-05-28 12:00:00	443.30	444.31	442.88	444.29
2013-05-28 11:50:00	444.55	444.90	443.04	443.30
2013-05-28 11:40:00	445.24	445.25	443.8005	444.55
2013-05-28 11:30:00	445.80	445.82	444.80	445.25
2013-05-28 11:20:00	446.05	446.75	445.602	445.70
2013-05-28 11:10:00	445.269	446.29	444.90	446.06
2013-05-28 11:00:00	445.535	445.55	444.50	445.24
2013-05-28 10:50:00	444.7876	446.00	444.50	445.54
2013-05-28 10:40:00	444.214	444.86	443.60	444.7541
2013-05-28 10:30:00	447.02	447.09	444.16	444.19
2013-05-28 10:20:00	446.62	447.64	445.76	447.02
2013-05-28 10:10:00	449.08	449.11	446.55	446.58
2013-05-28 10:00:00	448.00	449.49	447.50	448.98
2013-05-28 09:50:00	448.68	448.74	446.36	447.885
2013-05-28 09:40:00	450.13	450.61	447.70	448.66
2013-05-28 09:30:00	449.90	451.11	449.00	450.12
2013-05-24 15:50:00	444.33	445.19	444.25	445.078
2013-05-24 15:40:00	443.90	444.37	443.64	444.30
2013-05-24 15:30:00	444.05	444.06	443.515	443.91
2013-05-24 15:20:00	444.14	444.249	443.86	444.05
2013-05-24 15:10:00	444.12	444.37	443.97	444.08
2013-05-24 15:00:00	444.039	444.15	443.9206	444.05
2013-05-24 14:50:00	444.06	444.14	443.73	443.99
2013-05-24 14:40:00	444.12	444.27	443.78	443.99
2013-05-24 14:30:00	444.00	444.18	443.66	444.12
2013-05-24 14:20:00	444.037	444.22	443.84	443.98
2013-05-24 14:10:00	443.57	444.28	443.539	444.07
2013-05-24 14:00:00	443.45	443.693	443.09	443.58
2013-05-24 13:50:00	443.214	443.52	442.90	443.45
2013-05-24 13:40:00	443.33	443.4699	442.95	443.218
2013-05-24 13:30:00	443.4963	443.59	442.93	443.24
2013-05-24 13:20:00	443.82	444.12	443.38	443.49
2013-05-24 13:10:00	443.59	444.10	443.31	443.79
2013-05-24 13:00:00	443.49	443.82	443.26	443.64
2013-05-24 12:50:00	443.66	444.05	443.37	443.471
2013-05-24 12:40:00	443.63	443.84	443.23	443.54
2013-05-24 12:30:00	444.2975	444.422	443.30	443.59
2013-05-24 12:20:00	444.45	444.545	444.00	444.24
2013-05-24 12:10:00	444.60	444.81	444.20	444.45
2013-05-24 12:00:00	444.68	445.0291	444.39	444.60
2013-05-24 11:50:00	444.11	444.90	443.95	444.644
2013-05-24 11:40:00	444.03	444.60	443.95	444.14
2013-05-24 11:30:00	443.9999	444.278	443.54	444.03
2013-05-24 11:20:00	444.58	445.00	443.71	443.945
2013-05-24 11:10:00	445.03	445.34	444.28	444.572
2013-05-24 11:00:00	445.00	445.24	444.23	445.03
2013-05-24 10:50:00	444.00	445.00	443.86	445.00
2013-05-24 10:40:00	444.699	444.90	443.70	443.92
2013-05-24 10:30:00	444.74	444.76	443.51	444.511
2013-05-24 10:20:00	445.14	445.14	444.01	444.71
2013-05-24 10:10:00	443.72	445.31	443.53	445.13
2013-05-24 10:00:00	443.496	444.22	442.43	443.60
2013-05-24 09:50:00	443.69	444.05	442.68	443.43
2013-05-24 09:40:00	444.68	444.96	443.28	443.675
2013-05-24 09:30:00	440.85	445.66	440.36	444.70
2013-05-23 15:50:00	442.97	443.649	442.05	442.18
2013-05-23 15:40:00	443.10	443.56	442.79	443.03
2013-05-23 15:30:00	442.671	443.32	442.50	443.11
2013-05-23 15:20:00	442.85	443.24	442.22	442.79
2013-05-23 15:10:00	443.48	443.99	442.78	442.89
2013-05-23 15:00:00	443.86	444.29	443.05	443.43
2013-05-23 14:50:00	444.37	444.61	443.51	443.80
2013-05-23 14:40:00	443.11	444.62	443.06	444.2491
2013-05-23 14:30:00	443.03	443.19	442.37	443.06
2013-05-23 14:20:00	443.463	443.86	443.08	443.10
2013-05-23 14:10:00	442.96	443.595	442.61	443.45
2013-05-23 14:00:00	442.406	443.2299	441.90	442.96
2013-05-23 13:50:00	440.92	442.49	440.8801	442.38
2013-05-23 13:40:00	441.5201	441.64	440.64	440.92
2013-05-23 13:30:00	441.42	441.99	441.15	441.54
2013-05-23 13:20:00	442.1621	442.534	441.03	441.34
2013-05-23 13:10:00	442.89	443.00	442.03	442.20
2013-05-23 13:00:00	443.54	443.54	442.67	442.89
2013-05-23 12:50:00	442.8001	443.5799	442.50	443.51
2013-05-23 12:40:00	442.65	443.18	442.134	442.8749
2013-05-23 12:30:00	443.139	443.349	442.07	442.531
2013-05-23 12:20:00	443.91	443.91	442.90	443.01
2013-05-23 12:10:00	443.80	444.20	443.25	443.95
2013-05-23 12:00:00	443.3004	444.37	443.3004	443.85
2013-05-23 11:50:00	443.32	444.00	443.02	443.29
2013-05-23 11:40:00	444.14	444.159	442.81	443.354
2013-05-23 11:30:00	443.54	444.60	443.53	444.24
2013-05-23 11:20:00	444.32	444.80	443.20	443.658
2013-05-23 11:10:00	444.99	445.14	444.09	444.23
2013-05-23 11:00:00	444.15	445.459	443.86	444.988
2013-05-23 10:50:00	442.8714	444.50	442.87	443.96
2013-05-23 10:40:00	445.12	445.35	442.62	442.792
2013-05-23 10:30:00	445.25	446.16	444.74	445.16
2013-05-23 10:20:00	444.01	445.30	443.71	445.18
2013-05-23 10:10:00	442.64	445.77	442.55	444.05
2013-05-23 10:00:00	438.39	443.73	437.661	442.72
2013-05-23 09:50:00	437.64	439.19	437.61	438.29
2013-05-23 09:40:00	438.924	439.75	437.33	437.64
2013-05-23 09:30:00	435.95	439.79	435.79	438.91
2013-05-22 15:50:00	439.78	441.47	439.63	441.38
2013-05-22 15:40:00	438.95	440.97	438.5874	439.78
2013-05-22 15:30:00	438.90	439.69	438.80	438.854
2013-05-22 15:20:00	440.22	440.289	438.22	439.075
2013-05-22 15:10:00	441.20	441.2665	439.91	440.21
2013-05-22 15:00:00	441.21	441.242	440.04	441.17
2013-05-22 14:50:00	440.59	441.40	440.25	441.20
2013-05-22 14:40:00	441.00	441.11	438.87	440.62
2013-05-22 14:30:00	440.79	441.86	440.36	440.909
2013-05-22 14:20:00	440.93	441.95	440.30	440.77
2013-05-22 14:10:00	441.20	441.30	439.82	440.96
2013-05-22 14:00:00	443.75	444.30	440.28	441.27
2013-05-22 13:50:00	442.35	443.71	442.30	443.70
2013-05-22 13:40:00	443.492	443.99	441.86	442.30
2013-05-22 13:30:00	443.55	444.10	443.12	443.50
2013-05-22 13:20:00	444.76	444.81	443.25	443.7099
2013-05-22 13:10:00	444.9501	445.34	444.55	444.79
2013-05-22 13:00:00	445.57	445.68	444.701	445.17
2013-05-22 12:50:00	444.69	445.678	444.62	445.678
2013-05-22 12:40:00	444.93	445.05	444.331	444.59
2013-05-22 12:30:00	444.038	444.94	444.0001	444.929
2013-05-22 12:20:00	445.77	446.1499	444.0301	444.0301
2013-05-22 12:10:00	446.04	446.10	445.46	445.74
2013-05-22 12:00:00	445.57	446.39	445.4501	446.04
2013-05-22 11:50:00	446.298	446.298	445.3241	445.58
2013-05-22 11:40:00	445.48	446.54	445.08	446.299
2013-05-22 11:30:00	444.89	445.70	444.30	445.49
2013-05-22 11:20:00	445.02	445.0799	444.10	444.85
2013-05-22 11:10:00	444.71	445.20	444.085	445.03
2013-05-22 11:00:00	443.16	444.84	442.50	444.67
2013-05-22 10:50:00	444.31	444.74	442.18	443.3599
2013-05-22 10:40:00	443.1401	445.29	443.00	444.25
2013-05-22 10:30:00	446.404	446.6999	442.57	443.43
2013-05-22 10:20:00	446.55	447.14	445.54	446.53
2013-05-22 10:10:00	446.05	447.65	445.70	446.55
2013-05-22 10:00:00	447.17	448.18	445.62	446.00
2013-05-22 09:50:00	447.34	448.3499	446.59	447.17
2013-05-22 09:40:00	446.60	448.21	445.85	447.34
2013-05-22 09:30:00	444.05	448.00	443.79	446.59
2013-05-21 15:50:00	440.00	440.50	439.66	439.66
2013-05-21 15:40:00	440.95	441.25	439.5557	440.01
2013-05-21 15:30:00	440.597	442.00	440.53	440.995
2013-05-21 15:20:00	440.25	440.73	440.00	440.61
2013-05-21 15:10:00	441.26	442.01	440.0401	440.348
2013-05-21 15:00:00	439.50	441.36	439.37	441.303
2013-05-21 14:50:00	440.01	440.01	438.50	439.45
2013-05-21 14:40:00	440.00	440.88	439.76	440.00
2013-05-21 14:30:00	441.30	441.30	439.52	440.00
2013-05-21 14:20:00	443.12	443.18	441.30	441.30
2013-05-21 14:10:00	442.49	443.36	442.24	443.147
2013-05-21 14:00:00	442.80	442.99	441.89	442.49
2013-05-21 13:50:00	442.9499	443.36	442.60	442.92
2013-05-21 13:40:00	441.65	442.95	441.588	442.85
2013-05-21 13:30:00	443.12	443.47	441.25	441.6475
2013-05-21 13:20:00	444.36	444.40	442.60	443.12
2013-05-21 13:10:00	444.6901	445.18	444.30	444.364
2013-05-21 13:00:00	445.33	445.48	444.27	444.67
2013-05-21 12:50:00	442.28	445.44	442.28	445.329
2013-05-21 12:40:00	442.2699	442.70	441.66	442.2606
2013-05-21 12:30:00	441.69	442.65	441.17	442.25
2013-05-21 12:20:00	442.00	442.50	441.19	441.69
2013-05-21 12:10:00	440.4663	442.28	440.29	441.93
2013-05-21 12:00:00	440.23	440.62	439.52	440.53
2013-05-21 11:50:00	441.508	441.72	439.80	440.29
2013-05-21 11:40:00	439.73	441.61	439.4001	441.50
2013-05-21 11:30:00	438.48	440.508	438.48	439.60
2013-05-21 11:20:00	440.69	440.75	437.74	438.45
2013-05-21 11:10:00	440.83	440.92	439.78	440.865
2013-05-21 11:00:00	438.21	441.28	438.04	440.68
2013-05-21 10:50:00	437.45	439.01	437.45	438.20
2013-05-21 10:40:00	435.291	437.50	435.26	437.485
2013-05-21 10:30:00	435.04	435.74	434.70	435.30
2013-05-21 10:20:00	435.71	435.85	434.25	435.027
2013-05-21 10:10:00	436.74	437.43	435.00	435.56
2013-05-21 10:00:00	437.68	438.30	436.60	436.73
2013-05-21 09:50:00	436.8701	437.68	435.65	437.588
2013-05-21 09:40:00	436.19	437.50	434.20	436.8993
2013-05-21 09:30:00	438.15	440.74	435.125	436.19
2013-05-20 15:50:00	444.37	444.69	442.55	442.93
2013-05-20 15:40:00	444.56	445.80	444.27	444.37
2013-05-20 15:30:00	444.541	445.44	444.15	444.56
2013-05-20 15:20:00	444.81	445.00	444.04	444.54
2013-05-20 15:10:00	443.48	444.99	443.159	444.8099
2013-05-20 15:00:00	443.06	443.55	442.81	443.54
2013-05-20 14:50:00	443.265	443.65	442.57	443.08
2013-05-20 14:40:00	443.40	443.57	442.76	443.24
2013-05-20 14:30:00	443.56	444.40	443.00	443.3628
2013-05-20 14:20:00	443.1401	443.88	443.14	443.563
2013-05-20 14:10:00	442.00	443.50	441.95	443.14
2013-05-20 14:00:00	441.62	442.10	440.87	442.01
2013-05-20 13:50:00	441.46	442.45	441.35	441.62
2013-05-20 13:40:00	441.78	441.78	440.70	441.459
2013-05-20 13:30:00	441.18	442.05	441.03	441.78
2013-05-20 13:20:00	441.42	441.799	440.50	441.21
2013-05-20 13:10:00	443.00	443.66	441.50	441.50
2013-05-20 13:00:00	442.30	443.00	441.50	443.00
2013-05-20 12:50:00	442.11	442.74	441.68	442.36
2013-05-20 12:40:00	441.80	442.42	441.15	442.02
2013-05-20 12:30:00	442.61	442.70	441.37	441.79
2013-05-20 12:20:00	441.37	442.68	441.37	442.6379
2013-05-20 12:10:00	443.197	443.36	440.85	441.38
2013-05-20 12:00:00	443.72	443.72	442.80	443.1408
2013-05-20 11:50:00	443.38	444.25	443.37	443.71
2013-05-20 11:40:00	442.94	444.09	442.33	443.32
2013-05-20 11:30:00	443.37	443.94	442.70	442.94
2013-05-20 11:20:00	444.00	444.36	443.31	443.3101
2013-05-20 11:10:00	443.4999	444.98	443.23	443.958
2013-05-20 11:00:00	441.4999	444.13	441.46	443.50
2013-05-20 10:50:00	441.0999	441.90	440.61	441.50
2013-05-20 10:40:00	440.758	441.3399	440.37	441.08
2013-05-20 10:30:00	442.1001	442.2393	440.18	440.76
2013-05-20 10:20:00	440.58	442.22	439.79	442.16
2013-05-20 10:10:00	438.61	440.71	437.81	440.66
2013-05-20 10:00:00	439.15	439.40	437.63	438.60
2013-05-20 09:50:00	436.77	439.31	436.27	439.00
2013-05-20 09:40:00	435.30	437.01	433.521	436.77
2013-05-20 09:30:00	431.91	435.48	430.10	435.28
2013-05-17 15:50:00	432.70	433.49	432.53	433.26
2013-05-17 15:40:00	433.08	433.11	432.54	432.70
2013-05-17 15:30:00	432.9469	433.29	432.93	433.145
2013-05-17 15:20:00	432.8901	433.27	432.43	432.9999
2013-05-17 15:10:00	432.86	433.09	432.21	432.95
2013-05-17 15:00:00	433.84	434.04	432.64	432.92
2013-05-17 14:50:00	432.7752	434.0973	432.65	433.84
2013-05-17 14:40:00	432.57	432.82	432.20	432.78
2013-05-17 14:30:00	432.32	432.83	432.14	432.5999
2013-05-17 14:20:00	432.71	432.73	432.00	432.318
2013-05-17 14:10:00	432.30	432.75	432.10	432.73
2013-05-17 14:00:00	432.77	432.89	432.14	432.30
2013-05-17 13:50:00	432.25	432.935	432.00	432.67
2013-05-17 13:40:00	433.184	433.27	431.77	432.26
2013-05-17 13:30:00	434.00	434.05	432.79	433.108
2013-05-17 13:20:00	433.68	434.59	433.555	433.95
2013-05-17 13:10:00	433.58	434.17	433.50	433.68
2013-05-17 13:00:00	433.57	434.5898	433.23	433.58
2013-05-17 12:50:00	431.5459	433.69	431.465	433.67
2013-05-17 12:40:00	431.97	432.21	431.25	431.565
2013-05-17 12:30:00	431.78	432.25	431.06	432.02
2013-05-17 12:20:00	432.19	432.239	431.25	431.779
2013-05-17 12:10:00	432.4444	432.77	431.86	432.157
2013-05-17 12:00:00	432.26	432.78	431.83	432.49
2013-05-17 11:50:00	432.49	432.79	431.7401	432.27
2013-05-17 11:40:00	431.9001	432.89	431.43	432.49
2013-05-17 11:30:00	431.86	432.50	431.01	432.0135
2013-05-17 11:20:00	432.40	432.80	431.60	431.859
2013-05-17 11:10:00	433.13	433.92	431.76	432.33
2013-05-17 11:00:00	433.76	434.00	432.661	433.235
2013-05-17 10:50:00	435.37	435.766	433.77	433.77
2013-05-17 10:40:00	433.90	435.50	433.10	435.45
2013-05-17 10:30:00	434.30	435.66	433.14	433.93
2013-05-17 10:20:00	436.50	436.78	433.57	434.50
2013-05-17 10:10:00	436.8213	437.05	435.11	436.51
2013-05-17 10:00:00	437.619	439.44	436.68	436.90
2013-05-17 09:50:00	435.822	438.10	434.80	437.50
2013-05-17 09:40:00	436.64	437.68	435.16	435.79
2013-05-17 09:30:00	439.05	440.09	435.74	436.63
2013-05-16 15:50:00	433.739	434.84	433.73	434.53
2013-05-16 15:40:00	433.97	434.59	433.58	433.74
2013-05-16 15:30:00	434.251	434.55	433.50	433.97
2013-05-16 15:20:00	433.81	434.70	432.92	434.255
2013-05-16 15:10:00	434.3088	435.38	433.82	433.87
2013-05-16 15:00:00	432.79	434.46	432.76	434.38
2013-05-16 14:50:00	434.8939	434.92	432.68	432.792
2013-05-16 14:40:00	435.80	435.85	434.71	434.93
2013-05-16 14:30:00	437.10	437.19	435.70	435.80
2013-05-16 14:20:00	437.43	437.85	436.36	437.10
2013-05-16 14:10:00	437.188	437.52	436.65	437.465
2013-05-16 14:00:00	436.19	437.1999	436.07	437.1999
2013-05-16 13:50:00	435.994	436.35	435.01	436.19
2013-05-16 13:40:00	435.94	436.50	435.861	436.01
2013-05-16 13:30:00	436.077	436.2399	435.8201	435.94
2013-05-16 13:20:00	436.21	436.27	435.55	436.11
2013-05-16 13:10:00	435.95	436.75	435.90	436.28
2013-05-16 13:00:00	436.10	436.13	435.53	435.86
2013-05-16 12:50:00	435.278	436.62	435.23	436.10
2013-05-16 12:40:00	434.13	435.90	434.10	435.23
2013-05-16 12:30:00	433.96	434.85	433.46	434.14
2013-05-16 12:20:00	434.72	435.00	433.50	433.99
2013-05-16 12:10:00	434.70	435.39	433.77	434.74
2013-05-16 12:00:00	436.84	436.97	434.20	434.64
2013-05-16 11:50:00	437.31	437.50	436.19	436.84
2013-05-16 11:40:00	435.50	437.49	435.48	437.35
2013-05-16 11:30:00	434.57	435.50	434.43	435.50
2013-05-16 11:20:00	434.97	435.18	434.13	434.51
2013-05-16 11:10:00	434.22	435.39	434.06	434.97
2013-05-16 11:00:00	433.021	434.73	432.83	434.2876
2013-05-16 10:50:00	432.123	434.22	431.93	433.1399
2013-05-16 10:40:00	432.564	432.70	431.0101	432.1069
2013-05-16 10:30:00	431.43	432.88	431.41	432.61
2013-05-16 10:20:00	433.67	433.74	430.80	431.34
2013-05-16 10:10:00	429.25	434.20	429.17	433.67
2013-05-16 10:00:00	427.5924	429.26	425.76	429.26
2013-05-16 09:50:00	423.58	427.62	422.35	426.83
2013-05-16 09:40:00	420.76	426.65	419.77	423.5801
2013-05-16 09:30:00	423.24	424.50	418.90	420.75
2013-05-15 15:50:00	427.95	429.69	427.18	428.98
2013-05-15 15:40:00	428.98	430.00	427.05	427.95
2013-05-15 15:30:00	425.50	428.98	425.49	428.98
2013-05-15 15:20:00	424.34	425.50	423.29	425.50
2013-05-15 15:10:00	423.92	424.74	423.56	424.43
2013-05-15 15:00:00	424.58	424.73	422.36	423.883
2013-05-15 14:50:00	425.239	425.31	424.00	424.7399
2013-05-15 14:40:00	425.69	426.39	425.00	425.33
2013-05-15 14:30:00	425.91	426.49	425.64	425.76
2013-05-15 14:20:00	426.71	426.801	425.60	425.912
2013-05-15 14:10:00	426.66	427.88	426.22	426.80
2013-05-15 14:00:00	425.76	426.81	425.3101	426.71
2013-05-15 13:50:00	427.71	427.80	425.541	425.766
2013-05-15 13:40:00	427.60	428.00	426.95	427.758
2013-05-15 13:30:00	427.78	428.15	426.86	427.515
2013-05-15 13:20:00	426.698	427.97	426.23	427.86
2013-05-15 13:10:00	429.05	429.065	426.44	426.6901
2013-05-15 13:00:00	430.65	430.65	428.24	429.14
2013-05-15 12:50:00	430.90	431.45	430.50	430.60
2013-05-15 12:40:00	430.675	431.43	430.3701	430.9263
2013-05-15 12:30:00	430.0536	431.255	429.92	430.69
2013-05-15 12:20:00	429.68	430.78	429.64	430.11
2013-05-15 12:10:00	429.85	431.48	429.52	429.87
2013-05-15 12:00:00	431.90	431.91	429.11	429.658
2013-05-15 11:50:00	433.061	433.065	431.51	431.86
2013-05-15 11:40:00	433.76	433.90	433.03	433.08
2013-05-15 11:30:00	432.90	433.97	432.841	433.76
2013-05-15 11:20:00	433.31	434.144	432.51	432.89
2013-05-15 11:10:00	434.11	434.30	432.67	433.33
2013-05-15 11:00:00	434.40	435.60	433.75	433.98
2013-05-15 10:50:00	435.418	435.98	433.38	434.41
2013-05-15 10:40:00	434.90	436.08	434.48	435.412
2013-05-15 10:30:00	434.782	435.70	434.58	434.97
2013-05-15 10:20:00	435.06	436.50	434.69	434.875
2013-05-15 10:10:00	435.90	435.92	433.69	435.05
2013-05-15 10:00:00	434.76	436.95	433.50	435.97
2013-05-15 09:50:00	437.41	437.77	434.51	434.839
2013-05-15 09:40:00	437.0182	438.75	437.00	437.42
2013-05-15 09:30:00	439.16	441.00	436.50	436.94
2013-05-14 15:50:00	444.05	444.07	443.50	443.89
2013-05-14 15:40:00	443.84	444.40	443.02	444.00
2013-05-14 15:30:00	443.68	444.3799	443.55	443.81
2013-05-14 15:20:00	444.42	444.475	443.467	443.692
2013-05-14 15:10:00	443.80	445.3599	443.55	444.42
2013-05-14 15:00:00	443.40	444.25	442.50	443.805
2013-05-14 14:50:00	443.725	444.15	442.93	443.39
2013-05-14 14:40:00	444.681	444.93	443.56	443.715
